Code,Term,drugsubstancename,Observations,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId,2001_census_16_grouping,2001_census_6_grouping,medicine,Source
775541000033116,Irbesartan 300mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
57241000033113,Amlodipine Besilate  Tablets  5 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
522841000033111,Enalapril 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3908741000033114,Lercanidipine 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
897841000033118,Metoprolol 50mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17141000033112,Adalat LA 30mg tablets (Bayer Plc),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3227241000033111,Candesartan 32mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2273841000033111,Doxazosin 4mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2273941000033115,Doxazosin 8mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1951841000033112,Bisoprolol 3.75mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1498441000033112,Valsartan 80mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1951941000033116,Bisoprolol 7.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
60741000033111,Amlodipine Besilate  Tablets  10 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
970941000033113,Nifedipine 20mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
211641000033118,Candesartan 2mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1367441000033117,Sotalol 40mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1796041000033113,Nebivolol 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3198841000033117,Eplerenone 25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
775641000033115,Irbesartan 75mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1498241000033111,Valsartan 160mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
57141000033118,Amiloride 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
817641000033118,Lacidipine 4mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1374341000033111,Spironolactone 50mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17241000033117,Adalat LA 60mg tablets (Bayer Plc),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2989841000033118,Ramipril 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1367541000033116,Sotalol 80mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2989641000033119,Ramipril 2.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
19341000033119,Adalat retard 20mg tablets (Bayer Plc),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
376841000033113,Co-amilofruse 2.5mg/20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1124041000033116,Propranolol 160mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
369141000033118,Co-amilozide 5mg/50mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
817541000033119,Lacidipine 2mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2989741000033111,Ramipril 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
376441000033110,Co-tenidone 50mg/12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
523541000033115,Enalapril 2.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
376541000033111,Co-tenidone 100mg/25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
214441000033117,Captopril 25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
454041000033118,Diltiazem 60mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
971841000033110,Nifedipine 10mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1441841000033112,Tildiem LA 200 capsules (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
938541000033115,Moxonidine 200microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1374141000033113,Spironolactone 100mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
614641000033117,Frumil 40mg/5mg tablets (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
19441000033113,Adalat retard 10mg tablets (Bayer Plc),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2944641000033112,Olmesartan medoxomil 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
213441000033119,Captopril 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1766341000033113,Adalat LA 20mg tablets (Bayer Plc),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
971241000033111,Nifedipine 30mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
658241000033117,Half Inderal LA 80mg capsules (AstraZeneca UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2944541000033111,Olmesartan medoxomil 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
935541000033113,Moduretic 5mg/50mg tablets (Merck Sharp & Dohme (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1849541000033118,Telmisartan 40mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1442841000033115,Tildiem Retard 90mg tablets (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1513241000033114,Verapamil 40mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1426341000033110,Tenoretic 100mg/25mg tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1498341000033118,Valsartan 40mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
768541000033119,Indoramin 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1849641000033117,Telmisartan 80mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
492341000033115,Dyazide 50mg/25mg tablets (Advanz Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1724941000033113,Coracten XL 30mg capsules (Teofarma S.r.l.),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1441741000033119,Tildiem LA 300 capsules (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
974141000033119,Nifedipine 20mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
214541000033116,Captopril 50mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1509141000033115,Verapamil 240mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
971141000033116,Nifedipine 10mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1135341000033115,Propranolol 80mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
967341000033116,Nifedipine 5mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3160941000033113,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17941000033114,Adizem-XL 240mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17741000033111,Adizem-XL 120mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
967241000033114,Nifedipine 10mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1581241000033110,Carvedilol 3.125mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1581341000033117,Carvedilol 6.25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1442741000033113,Tildiem Retard 120mg tablets (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
956741000033114,Navispare 2.5mg/250microgram tablets (Advanz Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
458841000033115,Diltiazem 90mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
209941000033111,Carvedilol 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
938641000033119,Moxonidine 400microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
897741000033111,Metoprolol 100mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2989541000033115,Ramipril 1.25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
897441000033116,Methyldopa 250mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1426541000033115,Tenormin LS 50mg tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1443841000033113,Tildiem 60mg modified-release tablets (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17841000033118,Adizem-XL 180mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1509041000033119,Verapamil 120mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
452141000033112,Diltiazem 90mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1513341000033116,Verapamil 80mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
18241000033116,Adipine MR 20 tablets (Chiesi Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
741941000033113,Hydralazine 25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
18041000033112,Adizem-XL 300mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1725041000033113,Coracten XL 60mg capsules (Teofarma S.r.l.),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
172941000033111,Burinex K modified-release tablets (LEO Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3154841000033119,Cardioplen XL 5mg tablets (Chiesi Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
787941000033112,Istin 5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1426241000033117,Tenoret 50mg/12.5mg tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4957541000033114,Losartan 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
376941000033117,Co-amilozide 2.5mg/25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
364241000033112,Coracten SR 20mg capsules (Teofarma S.r.l.),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
451841000033110,Diltiazem 120mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
210041000033115,Carvedilol 25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2944741000033115,Olmesartan medoxomil 40mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17641000033119,Adizem-SR 90mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1454041000033118,Trandolapril 2mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1275141000033117,Securon SR 240mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
468841000033112,Diltiazem Hydrochloride  Tablets  60 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
336641000033114,Coracten SR 10mg capsules (Teofarma S.r.l.),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3161741000033117,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1426441000033116,Tenormin 100mg tablets (AstraZeneca UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
452941000033114,Diltiazem 60mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4898841000033112,Tadalafil 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3154941000033110,Cardioplen XL 10mg tablets (Chiesi Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1511141000033118,Verapamil 120mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2272641000033119,Telmisartan 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2036541000033110,Eprosartan 600mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
459641000033113,Diltiazem 120mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
451941000033119,Diltiazem 180mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2635641000033111,Moxonidine 300microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
971341000033118,Nifedipine 60mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
453941000033115,Diltiazem 200mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
236041000033111,Celiprolol 200mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
609241000033116,Fosinopril 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
756541000033113,Inderal LA 160mg capsules (AstraZeneca UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
18341000033114,Adipine MR 10 tablets (Chiesi Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3161241000033111,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1511341000033115,Verapamil 240mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1512941000033111,Verapamil 120mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
814041000033119,Labetalol 100mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5565341000033115,Nebivolol 2.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1346441000033111,Slozem 120mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1346541000033112,Slozem 180mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
65341000033116,Angitil SR 90 capsules (Ethypharm UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1346641000033113,Slozem 240mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
609141000033111,Fosinopril 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17341000033110,Adizem-SR 120mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
955341000033117,Natrilix 2.5mg tablets (Servier Laboratories Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3346841000033117,Losartan 100mg / Hydrochlorothiazide 25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
818641000033117,Labetalol 200mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3160841000033117,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
742041000033119,Hydralazine 50mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
172341000033112,Burinex A 5mg/1mg tablets (LEO Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
370241000033111,Co-triamterzide 50mg/25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
788041000033110,Istin 10mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1778741000033118,Nifedipine 30mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1131441000033112,Prazosin 1mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1149441000033112,Quinapril 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3198941000033113,Eplerenone 50mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1552341000033118,Zestoretic 20 tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4152841000033112,Cardioplen XL 2.5mg tablets (Chiesi Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1414941000033114,Tenif 50mg/20mg modified-release capsules (AstraZeneca UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1429141000033119,Terazosin 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
452041000033113,Diltiazem 300mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
453741000033118,Diltiazem 240mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
10943841000033116,Sacubitril 97mg / Valsartan 103mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
10943641000033117,Sacubitril 24mg / Valsartan 26mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4454541000033118,Perindopril arginine 5mg / Indapamide 1.25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1425341000033119,Terazosin 2mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1131341000033118,Prazosin 500microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
615041000033112,Frusene 50mg/40mg tablets (Orion Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
172541000033117,Bumetanide 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1551941000033114,Zestril 10mg tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3188741000033111,Amlostin 5mg tablets (Discovery Pharmaceuticals),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3086241000033111,Chlortalidone 50mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3161641000033114,Perindopril erbumine 4mg / Indapamide 1.25mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
897541000033115,Methyldopa 500mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
967741000033115,Nicardipine 20mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1149341000033118,Quinapril 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
660641000033112,Half Securon SR 120mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3161141000033116,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
65441000033110,Angitil SR 120 capsules (Ethypharm UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
453141000033117,Dilzem XL 180 capsules (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
10943741000033114,Sacubitril 49mg / Valsartan 51mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1552241000033111,Zestril 5mg tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
903541000033116,Metolazone 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
614341000033113,Frumil LS 20mg/2.5mg tablets (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
216441000033110,Capozide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
17441000033116,Adizem-SR 180mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
90441000033118,Atenolol 25mg/5ml oral solution sugar free,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1149541000033113,Quinapril 40mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2036341000033115,Eprosartan 300mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2261241000033118,Slozem 300mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2653341000033118,Adizem-XL 200mg capsules (Napp Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1552141000033116,Zestril 20mg tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
452641000033119,Dilzem SR 60 capsules (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
769041000033116,Innovace 10mg tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
935441000033112,Moduret 25 tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
370841000033110,Cozaar-Comp 50mg/12.5mg tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3161441000033112,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
818941000033112,Lasoride 5mg/40mg tablets (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2274041000033118,Cardura XL 4mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
14041000033115,Adalat 10mg capsules (Bayer Plc),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1520241000033113,Viazem XL 180mg capsules (Thornton & Ross Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1453941000033115,Trandolapril 1mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3014741000033111,Trandolapril 4mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3225441000033117,Adipine XL 30mg tablets (Chiesi Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
769341000033119,Innovace 5mg tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
214241000033118,Capoten 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
172741000033113,Burinex 1mg tablets (LEO Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1131541000033113,Prazosin 2mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12682141000033115,Doxazosin 8mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1520141000033118,Viazem XL 120mg capsules (Thornton & Ross Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3092441000033114,Furosemide 500mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1845641000033119,Amiloride 5mg / Bumetanide 1mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
453041000033116,Dilzem XL 120 capsules (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2036441000033114,Eprosartan 400mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
953141000033119,Natrilix SR 1.5mg tablets (Servier Laboratories Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
452741000033111,Dilzem SR 90 capsules (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1444541000033113,Timolol 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1903541000033116,Amiloride 2.5mg / Cyclopenthiazide 250microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
769241000033112,Innovace 20mg tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1778841000033111,Nifedipine 60mg modified-release capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
977341000033113,Nifedipine  Tablets  10 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
370541000033113,Cozaar 50mg tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3188841000033118,Amlostin 10mg tablets (Discovery Pharmaceuticals),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
453241000033112,Dilzem XL 240 capsules (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1428741000033112,Tenormin 25mg tablets (AstraZeneca UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1520541000033110,Viazem XL 360mg capsules (Thornton & Ross Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1520341000033115,Viazem XL 240mg capsules (Thornton & Ross Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2979941000033119,Felotens XL 5mg tablets (Thornton & Ross Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3162741000033111,Telmisartan 80mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
233341000033116,Celiprolol 400mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1429041000033118,Terazosin 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1347441000033114,Slow-Trasicor 160mg tablets (Advanz Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
65541000033111,Angitil SR 180 capsules (Ethypharm UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1833041000033110,Zemtard 120 XL capsules (Galen Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4424741000033110,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
967141000033119,Nicardipine 30mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1469941000033114,Trasidrex modified-release tablets (Mercury Pharma Group Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1094141000033115,Plendil 5mg modified-release tablets (AstraZeneca UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
